Name,Customer_ID,Address,City,State,ZIP,Avg_Sale_Amount,Store_Number,Responded_to_Last_Catalog,Avg_Num_Products_Purchased,#_Years_as_Customer,Customer_Segment_Loyalty_Club_Only,Customer_Segment_Loyalty_Club_and_Credit_Card,Customer_Segment_Store_Mailing_List
Tosha Weisenburg,1357,11357 Marshall St,Westminster,CO,80020,612.55,109,No,7,8,0,0,0
Nichole Belknap,1367,6187 Depew St,Arvada,CO,80003,882.23,100,No,7,4,0,0,0
Flora Diamond,1389,9766 Stonebriar Ln,Parker,CO,80134,647.06,102,No,6,8,0,0,0
Donna Burkey,1410,3552 Monroe St,Denver,CO,80205,607.72,106,No,7,8,0,0,0
Kristy Weber,1411,3535 Benton St,Wheat Ridge,CO,80212,559.25,107,No,7,7,0,0,0
Janae Nuhn,1416,6049 Routt St,Arvada,CO,80004,651.77,108,No,11,4,0,0,0
Julie Blakely,1418,1524 S Kingston St,Aurora,CO,80012,711.74,105,No,5,6,0,0,0
Joycelynn Wilson,1424,3005 Vance St,Wheat Ridge,CO,80033,720.87,107,No,7,5,0,0,0
Kathleen Pearce,1427,1663 Fenton St,Lakewood,CO,80214,583.04,107,No,3,5,0,0,0
H Wayda,1430,3882 W Quinn Pl,Denver,CO,80236,597.15,100,No,5,6,0,0,0
Johannah Aesook,1442,11712 W Quincy Pl,Morrison,CO,80465,902.45,101,No,6,4,0,0,0
Tawnya Steele,1445,3530 Stuart St,Denver,CO,80212,845.31,107,No,5,6,0,0,0
Rita Tesone,1450,14400 Albrook Dr,Denver,CO,80239,614.43,100,No,6,5,0,0,0
Peggy Faison,1458,7496 E Long Cir,Centennial,CO,80112,660.28,101,No,7,5,0,0,0
Emily Vaughan,1459,8200 E 8th Ave,Denver,CO,80230,866.17,105,No,6,6,0,0,0
Margaret Scruggs,1461,8980 W Tanforan Dr,Littleton,CO,80123,653.9,101,No,4,8,0,0,0
Pamela Wagner,1463,59 Coral Pl,Greenwood Village,CO,80111,844.52,102,No,7,3,0,0,0
Pam Livingston,1468,5475 Primrose Ln,Denver,CO,80221,648.56,105,No,4,5,0,0,0
Beth Page,1472,1325 Vance St,Lakewood,CO,80214,625.05,106,No,5,2,0,0,0
Maria Castellanos,1480,11371 Otis St,Westminster,CO,80020,566.59,107,No,5,1,0,0,0
Lynn Montoya,1481,2590 Hoyt St,Lakewood,CO,80215,200.71,106,No,3,4,0,0,0
Laurie Simon,1490,1535 Filbert Ct,Denver,CO,80220,805.08,105,No,7,1,0,0,0
Keysha Ashford,1510,5315 W 100th Ct,Westminster,CO,80020,815.35,103,No,6,8,0,0,0
Udaya Ivaturi,1511,225 N Sable Blvd,Aurora,CO,80011,1026.29,100,No,5,7,0,0,0
Rachel Lynch,1527,9456 E Kansas Pl,Denver,CO,80247,665.33,100,No,5,7,0,0,0
Brandy Ragan,1531,17269 E Hamilton Ave,Aurora,CO,80013,762.92,105,No,5,8,0,0,0
Jennifer Dow,1536,18917 E Crestridge Cir,Aurora,CO,80015,858.19,104,No,5,6,0,0,0
Brianne Meredith,1541,1415 S Fenton St,Lakewood,CO,80232,623.95,106,No,3,3,0,0,0
Terry Madrid,1545,19775 E Oxford Dr,Aurora,CO,80013,684.19,104,No,6,8,0,0,0
Jeramia Jones,1547,17226 Rimrock Dr,Golden,CO,80401,925.52,108,No,5,6,0,0,0
Neyeska Mut,1548,6205 W Exposition Ave,Lakewood,CO,80226,808.96,106,No,5,7,0,0,0
Jennifer Krieger,1551,833 E Evans Ave,Denver,CO,80210,591.57,108,No,5,3,0,0,0
Latoya Brewer,1552,9801 Xavier Ct,Westminster,CO,80031,638.35,103,No,7,8,0,0,0
Ann Brna,1553,14102 E Linvale Pl,Aurora,CO,80014,814.41,104,No,7,5,0,0,0
Linda Grivich,1558,4711 E Mississippi Ave,Denver,CO,80246,643.0,100,No,6,3,0,0,0
Sharon Madigan,1562,6862 Kipling St,Arvada,CO,80004,673.04,107,No,7,7,0,0,0
Kathleen Valencia,1568,15450 E Saratoga Pl,Aurora,CO,80015,803.54,104,No,5,1,0,0,0
Rosa Mendoza,1574,1684 S Wolff St,Denver,CO,80219,620.52,108,No,7,2,0,0,0
Skyler Morningstar,1583,4465 Perry St,Denver,CO,80212,710.05,106,No,1,1,0,0,0
Elizabeth Meck,1584,1010 S Kalispell St,Aurora,CO,80017,105.91,105,Yes,1,8,0,0,0
Laura Perez,1590,3191 S High St,Englewood,CO,80113,660.99,107,No,6,5,0,0,0
Prachak Wongveerakul,1602,5683 S Laredo St,Centennial,CO,80015,586.54,104,No,5,8,0,0,0
Elizabeth Harris,1607,3059 Canna Pl,Superior,CO,80027,769.28,109,No,5,5,0,0,0
Linda Dowell,1620,13660 Via Varra,Broomfield,CO,80020,762.49,109,No,5,3,0,0,0
Lesley West,1623,80 Willowleaf Dr,Littleton,CO,80127,735.99,101,No,8,6,0,0,0
Dawn Howie,1625,1631 Biscay Cir,Aurora,CO,80011,916.26,105,No,7,4,0,0,0
Venita Milam,1628,827 Park Ave W,Denver,CO,80205,867.9,107,No,5,8,0,0,0
Britiany Bolyard,1630,4612 W Aberdeen Pl,Littleton,CO,80123,820.12,101,No,6,8,0,0,0
Le Mai,1636,2667 S Wadsworth Way,Lakewood,CO,80227,570.35,101,No,6,8,0,0,0
Jenna Wydeven,1637,14224 E Tennessee Ave,Aurora,CO,80012,622.77,104,No,7,6,0,0,0
Barbara Schamp,1646,9927 Grove Way,Westminster,CO,80031,123.41,108,No,2,3,0,0,0
Fannie Stanton,1648,990 Moss St,Golden,CO,80401,638.68,108,No,6,7,0,0,0
Tamra Sanchez,1650,3851 S Fraser St,Aurora,CO,80014,649.31,104,No,7,5,0,0,0
Gladys Hazekamp,1653,1699 S Trenton St,Denver,CO,80231,627.89,100,No,6,4,0,0,0
Melicya Candelaria,1657,152 Del Mar Cir,Aurora,CO,80011,765.27,105,No,7,2,0,0,0
Donnette Frei,1665,263 S Perry St,Denver,CO,80219,663.79,100,No,7,2,0,0,0
Euginia Craig,1671,3455 Josephine St,Denver,CO,80205,687.56,100,No,4,6,0,0,0
Georjette Quetant,1672,3020 S Steele St,Denver,CO,80210,739.85,101,No,6,2,0,0,0
Rebecca Dorsey,1675,740 S Vrain St,Denver,CO,80219,299.89,106,No,3,1,0,0,0
Chris Thompson,1676,7117 S Versailles St,Aurora,CO,80016,613.54,102,No,5,5,0,0,0
Rhonda Brown,1687,4871 S Johnson St,Littleton,CO,80123,703.94,101,No,6,8,0,0,0
Maurisa Nava,1689,5565 E Bails Dr,Denver,CO,80222,652.44,104,No,6,8,0,0,0
Anita Charo,1690,2790 W Ellsworth Ave,Denver,CO,80219,804.63,107,No,5,1,0,0,0
Lynnette Kupferer,1693,11773 W 76th Ln,Arvada,CO,80005,597.19,103,No,3,8,0,0,0
Robin Markle,1707,8662 Quigley St,Westminster,CO,80031,851.82,103,No,7,6,0,0,0
Christine Maes,1708,2535 Lafayette St,Denver,CO,80205,883.23,106,No,5,6,0,0,0
Zaira Maldonado,1709,9311 Nagel Dr,Thornton,CO,80229,735.94,107,No,5,4,0,0,0
May Wharton,1726,11450 Colony Row,Broomfield,CO,80021,845.77,109,No,7,2,0,0,0
Sherry Knight,1732,18204 E Colgate Pl,Aurora,CO,80013,681.47,105,No,5,8,0,0,0
Lynette Murphy,1739,3141 S Tamarac Dr,Denver,CO,80231,669.15,105,No,7,1,0,0,0
Joenita Stratford,1750,1672 S Cody St,Lakewood,CO,80232,645.92,106,No,5,1,0,0,0
Alice Reece,1765,7693 W Plymouth Pl,Littleton,CO,80128,690.76,101,No,7,3,0,0,0
Amy Gart,1773,4551 W 111th Ave,Westminster,CO,80031,868.55,109,No,5,6,0,0,0
Nancy Botzum,1775,6500 E 88th Ave,Henderson,CO,80640,214.39,107,No,3,8,0,0,0
Rebecca Tsegaye,1777,871 Tucson St,Aurora,CO,80011,814.24,100,No,7,1,0,0,0
Dorothy Pearcy,1783,2219 S Truckee St,Aurora,CO,80013,570.46,104,No,6,1,0,0,0
Margaret Esquibel,1790,9483 W 77th Pl,Arvada,CO,80005,664.36,109,No,6,6,0,0,0
Victoria Chenault,1793,3215 Leyden St,Denver,CO,80207,583.58,100,No,6,7,0,0,0
Sima Mcowens,1810,5423 W 76th Ave,Arvada,CO,80003,752.29,103,No,5,2,0,0,0
Katie Cassady,1821,11556 E Center Dr,Aurora,CO,80012,919.52,100,No,17,6,0,0,0
Laura Boetger,1827,1539 Hanover St,Aurora,CO,80010,802.12,104,No,6,5,0,0,0
Kristen Lorenz,1828,2000 W 92nd Ave,Denver,CO,80260,464.46,103,No,5,7,0,0,0
Crystal Bryant,1842,3121 Downing St,Denver,CO,80205,657.55,108,No,5,1,0,0,0
Heather Crow,1875,237 Quay St,Lakewood,CO,80226,767.31,107,No,6,3,0,0,0
Linda Branish,1890,13800 E Marina Dr,Aurora,CO,80014,703.64,104,No,5,4,0,0,0
Erika Anderson,1918,12314 E Cedar Cir,Aurora,CO,80012,564.06,104,No,6,6,0,0,0
Mary Perea,1927,2715 E 42nd Ave,Denver,CO,80216,926.25,106,No,5,3,0,0,0
Madonna Stcroix,1928,2730 W Mississippi Ave,Denver,CO,80219,280.6,105,No,3,4,0,0,0
Monica Ruiz,1935,13955 E Chenango Ave,Aurora,CO,80015,681.2,104,No,6,8,0,0,0
Crystal Hill,1938,12490 E Cornell Ave,Aurora,CO,80014,639.71,105,No,6,2,0,0,0
Roberta Conway,1949,13536 W Auburn Ave,Lakewood,CO,80228,679.1,107,No,6,2,0,0,0
Amy Ritger,1957,1267 W 111th Ave,Northglenn,CO,80234,698.81,109,No,7,5,0,0,0
Karen Oakley,1961,9798 E Colorado Ave,Denver,CO,80247,842.89,101,No,5,5,0,0,0
Susan Marcus,1967,5641 W 103rd Ave,Westminster,CO,80020,751.52,103,No,5,1,0,0,0
Rachel Leonard,1971,22385 Quail Run Dr,Parker,CO,80138,772.48,102,No,6,8,0,0,0
Mirinda Alicea,1972,8299 W Virginia Ave,Lakewood,CO,80226,569.08,101,No,3,2,0,0,0
Regina Richardson,1975,1735 S Oakland St,Aurora,CO,80012,677.47,105,No,6,1,0,0,0
Mercedes Dellacroce,1979,3548 W 113th Ave,Westminster,CO,80031,685.93,103,No,6,8,0,0,0
Kelly Oxley,1980,2890 Brighton Blvd,Denver,CO,80216,738.73,101,No,4,6,0,0,0
Darlene Franco,1994,1051 W Oxford Pl,Englewood,CO,80110,673.53,105,No,7,8,0,0,0
Sandra Schwab,2001,1380 S Idalia St,Aurora,CO,80017,851.21,104,No,7,6,0,0,0
Vicky Starbuck,2006,5533 Bedford Ct,Denver,CO,80239,781.04,100,No,12,6,0,0,0
Jennifer Mahin,2007,2736 S Victor St,Aurora,CO,80014,902.5,104,No,12,5,0,0,0
Denetra Dawson,2011,10955 W 39th Pl,Wheat Ridge,CO,80033,858.41,108,No,7,7,0,0,0
Ashley Cook,2012,1550 S Clermont St,Denver,CO,80222,585.25,100,No,4,2,0,0,0
Linda Shipley,2017,2991 S Garfield St,Denver,CO,80210,755.7,105,No,5,7,0,0,0
Sandra Murphy,2019,70 S Dahlia St,Denver,CO,80246,854.1,100,No,6,4,0,0,0
Zenia Romano,2020,921 S Quintero Ct,Aurora,CO,80017,874.24,102,No,4,2,0,0,0
Ortice Singley,2021,14652 E 2nd Ave,Aurora,CO,80011,795.02,105,No,6,7,0,0,0
Ruth Vargas,2023,8147 Upham Ct,Arvada,CO,80003,424.73,109,No,5,4,0,0,0
Roxanne Boucher,2033,390 Harlan St,Lakewood,CO,80226,802.87,108,No,8,5,0,0,0
Sandra Kingsley,2039,1221 S Ingalls St,Lakewood,CO,80232,627.52,106,No,5,1,0,0,0
Judith Kohler,2048,19292 E Nassau Dr,Aurora,CO,80013,891.07,104,No,7,2,0,0,0
Cynthia Hinman,2049,3199 Madison Ct,Broomfield,CO,80023,323.61,109,No,3,6,0,0,0
Susan King,2059,6645 Union St,Arvada,CO,80004,837.4,107,No,5,4,0,0,0
Donna Kissler,2061,79 Winona Ct,Denver,CO,80219,744.09,101,No,5,2,0,0,0
Holly Roberts,2063,19326 E Lasalle Pl,Aurora,CO,80013,607.48,104,No,7,3,0,0,0
Gail Martin,2066,2273 S Eagle St,Aurora,CO,80014,858.26,105,No,7,3,0,0,0
D Fisher,2073,2409 Franklin St,Denver,CO,80205,581.32,108,No,6,7,0,0,0
Maria Melendez,2075,5548 Quail Ct,Arvada,CO,80002,354.96,103,No,4,2,0,0,0
R Carins,2081,8760 Carr Loop,Arvada,CO,80005,859.17,108,No,6,8,0,0,0
Erin Mcfadden,2082,4901 W 93rd Ave,Westminster,CO,80031,651.91,103,No,6,8,0,0,0
Mandla Mabindisa,2087,9215 Garland St,Broomfield,CO,80021,565.61,109,No,6,5,0,0,0
Rebec Scherlong,2089,1755 S Beeler St,Denver,CO,80247,591.03,100,No,7,3,0,0,0
Margaret Emerich,2090,20352 E 44th Ave,Denver,CO,80249,583.81,100,No,2,5,0,0,0
Robin Buchler,2099,2877 S Stuart St,Denver,CO,80236,816.19,106,No,8,8,0,0,0
Carol Finley,2105,170 Estes St,Lakewood,CO,80226,893.55,106,No,6,1,0,0,0
Marcy Stuhlsatz,2108,9221 Kornbrust Cir,Lone Tree,CO,80124,854.87,104,No,7,6,0,0,0
L Campbell,2110,991 Xavier St,Denver,CO,80204,602.44,106,No,5,4,0,0,0
Nicole Wells,2114,4922 Altura St,Denver,CO,80239,663.17,104,No,6,5,0,0,0
Susan Anderson,2117,8430 Wright St,Arvada,CO,80005,625.68,108,No,2,1,0,0,0
Suzanne Pugh,2118,5040 W 128th Pl,Broomfield,CO,80020,667.81,109,No,8,2,0,0,0
Margaret Ames,2139,632 E Cedar Ave,Denver,CO,80209,742.48,100,No,5,4,0,0,0
Laurie Higgs,2141,8200 Ralph Ln,Denver,CO,80221,657.9,108,No,8,5,0,0,0
Joann Paul,2148,4935 Knox Ct,Denver,CO,80221,772.66,109,No,5,5,0,0,0
Mary Donohue,2149,5786 W 80th Cir,Arvada,CO,80003,759.0,103,No,5,7,0,0,0
Paige Evans,2151,10589 W Vassar Dr,Denver,CO,80227,822.35,107,No,5,4,0,0,0
Hiroku Otsuki,2157,1980 S Sheridan Blvd,Denver,CO,80227,646.05,101,No,6,8,0,0,0
Melissa Zeigler,2196,8613 W Swarthmore Pl,Littleton,CO,80123,761.34,101,No,6,7,0,0,0
Linda Sparks-Velten,2197,16748 E Smoky Hill Rd,Aurora,CO,80015,815.42,100,No,6,3,0,0,0
Jenna Fenney,2202,6550 Umber Cir,Arvada,CO,80007,748.17,109,No,6,6,0,0,0
Sandra Sanchez,2204,18864 E Milan Pl,Aurora,CO,80013,706.99,102,No,4,6,0,0,0
Kathleen Quintana,2209,3850 Allison Cir,Wheat Ridge,CO,80033,613.91,107,No,6,4,0,0,0
Tracy Mahnken,2215,1865 S Marshall Cir,Lakewood,CO,80232,794.78,106,No,6,7,0,0,0
Amanda Wells,2216,399 Fir Ln,Broomfield,CO,80020,837.27,109,No,5,6,0,0,0
Marisol Aroztegui,2224,8465 W 78th Cir,Arvada,CO,80005,870.77,108,No,4,5,0,0,0
D Loper,2225,10 Meadow Rose Ln,Littleton,CO,80127,907.51,101,No,7,3,0,0,0
Clara Duzenack,2230,9147 Rimrock Ct,Highlands Ranch,CO,80126,628.06,101,No,4,6,0,0,0
Mavis Wishcop,2251,845 S Leyden St,Denver,CO,80224,603.35,100,No,1,6,0,0,0
Abigail Kerley,2254,1306 S Parker Rd,Denver,CO,80231,584.12,106,No,5,1,0,0,0
Marisol Marroquin,2257,7500 E Mississippi Dr,Denver,CO,80231,444.22,100,No,6,5,0,0,0
Marlys Hammond,2273,3834 S Torreys Peak Dr,Superior,CO,80027,580.38,103,No,5,5,0,0,0
Misty Fritzler,2274,6890 W Mexico Dr,Lakewood,CO,80232,583.81,106,No,6,1,0,0,0
Jaimee Barlow,2276,4193 Everett Dr,Wheat Ridge,CO,80033,904.19,107,No,5,8,0,0,0
Beatriz Banuelos,2279,555 E 10th Ave,Denver,CO,80203,668.07,100,No,7,2,0,0,0
Natasha Moros,2286,2516 S Zenobia St,Denver,CO,80219,824.83,101,No,7,3,0,0,0
Rebecca Winterroth,2287,8117 W Virginia Ave,Lakewood,CO,80226,767.16,100,No,7,7,0,0,0
Robin Martin,2290,15651 E Custer Pl,Aurora,CO,80017,709.44,105,No,5,2,0,0,0
Malia Johnson,2313,4756 S Clay Ct,Englewood,CO,80110,642.17,100,No,4,2,0,0,0
Mary Upton,2323,4383 S Biscay Way,Aurora,CO,80015,814.94,104,No,5,8,0,0,0
Leigh Hamouz,2333,200 Rampart Way,Denver,CO,80230,774.64,100,No,7,1,0,0,0
Marcee Weyrough,2334,5168 Tennyson St,Denver,CO,80212,601.88,107,No,5,6,0,0,0
Marissa Kelly,2338,3976 S Bahama St,Aurora,CO,80013,572.64,104,No,5,8,0,0,0
Audra Ader,2342,7566 Loveland St,Arvada,CO,80007,605.7,106,No,8,7,0,0,0
Kimberly Griebling,2346,6848 Newman St,Arvada,CO,80004,698.39,109,No,6,6,0,0,0
Jane Seo,2347,16082 E Aberdeen Ave,Centennial,CO,80016,785.69,100,No,6,3,0,0,0
Celina Campos,2358,2421 Kendall St,Edgewater,CO,80214,803.59,107,No,6,4,0,0,0
Marta Leithiser,2366,1639 S King St,Denver,CO,80219,269.23,101,No,4,2,0,0,0
Jolena Virgo,2378,24 S Nome St,Aurora,CO,80012,401.84,105,No,4,3,0,0,0
Yolanda Aguirre,2387,2275 Cody St,Lakewood,CO,80215,684.0,106,No,4,6,0,0,0
Kiley Lewis,2391,3045 S Webster St,Denver,CO,80227,636.45,101,No,5,7,0,0,0
Sarah Boles,2395,2911 Hudson St,Denver,CO,80207,775.56,100,No,7,5,0,0,0
Velia Reyes,2410,14794 E 2nd Ave,Aurora,CO,80011,732.63,105,No,5,8,0,0,0
Catherine Knowles,2420,5565 W 76th Ave,Arvada,CO,80003,578.71,103,No,3,4,0,0,0
Carmen Thompson,2423,244 S Cody St,Lakewood,CO,80226,560.49,106,No,6,3,0,0,0
Joanna Szynakiewicz,2426,3 Churchill Dr,Englewood,CO,80113,860.73,105,No,7,6,0,0,0
Wendy Phillips,2443,9240 Tennyson St,Westminster,CO,80031,790.43,103,No,7,8,0,0,0
Esther Choi,2450,9595 Pecos St,Thornton,CO,80260,623.12,109,No,6,8,0,0,0
Sara Gongaware,2457,12588 W Dakota Ave,Lakewood,CO,80228,747.32,106,No,5,4,0,0,0
Suzanne Kiehl,2466,7110 E 66th Pl,Commerce City,CO,80022,672.63,105,No,6,8,0,0,0
Carolyn Ryan,2469,1350 Oneida St,Denver,CO,80220,844.94,100,No,6,7,0,0,0
Rebecca Jones,2475,11693 E 6th Pl,Aurora,CO,80010,655.2,105,No,6,4,0,0,0
Mary Johnston,2484,11328 Larson Ln,Northglenn,CO,80233,664.81,107,No,6,3,0,0,0
Noelle Wilson,2487,750 W Belleview Ave,Englewood,CO,80110,568.87,106,No,6,4,0,0,0
Brittany Stahl,2490,11621 Decatur St,Westminster,CO,80234,844.42,109,No,8,8,0,0,0
Alicia Vigil,2499,4338 Tennyson St,Denver,CO,80212,912.26,107,No,7,7,0,0,0
Martha Mesa,2514,4400 S Quebec St,Denver,CO,80237,207.35,105,No,1,5,0,0,0
Martha Davidson,2525,6087 S Jackson St,Centennial,CO,80121,880.98,101,No,6,7,0,0,0
Tammy Hodges,2546,9552 W Florida Pl,Lakewood,CO,80232,572.16,106,No,5,3,0,0,0
Svetlana Peterson,2547,2220 S Macon Ct,Aurora,CO,80014,698.94,100,No,5,5,0,0,0
Claire Kiniry,2548,2390 S Irving St,Denver,CO,80219,711.31,101,No,16,5,0,0,0
Patricia Sypersma,2549,10988 W 70th Ave,Arvada,CO,80004,789.54,108,No,6,6,0,0,0
Pauline Serra,2555,5745 W Atlantic Pl,Lakewood,CO,80227,777.39,107,No,7,7,0,0,0
Judy Cessar,2561,5797 S King St,Littleton,CO,80123,683.42,101,No,5,3,0,0,0
Bonni Land,2574,650 S Alton Way,Denver,CO,80247,604.3,100,No,4,7,0,0,0
Victoria Soto,2577,9172 Osceola St,Westminster,CO,80031,861.89,109,No,6,4,0,0,0
Sandra Cleveland,2578,12205 Perry St,Broomfield,CO,80020,739.65,109,No,6,8,0,0,0
Maria Luevano,2584,13998 E Utah Cir,Aurora,CO,80012,757.24,105,No,5,5,0,0,0
Danielle Bishop,2593,3656 S Argonne St,Aurora,CO,80013,884.51,105,No,10,2,0,0,0
Sarah Taylor,2617,73 S Vance Ct,Lakewood,CO,80226,574.87,103,No,6,3,0,0,0
Wanda Carr,2618,14211 E 1st Dr,Aurora,CO,80011,851.24,105,No,11,4,0,0,0
Betty Steinmann,2619,10405 W 34th Pl,Wheat Ridge,CO,80033,737.65,106,No,6,4,0,0,0
Andrea Halder,2626,2694 S Raleigh St,Denver,CO,80219,704.98,101,No,6,6,0,0,0
Keyana Brown,2641,2169 Dogwood Cir,Louisville,CO,80027,810.32,109,No,7,5,0,0,0
Rose Corbett,2643,2059 Crystal Peak,Highlands Ranch,CO,80129,796.44,101,No,6,2,0,0,0
Gwyn Mortag,2645,4305 Martin Dr,Boulder,CO,80305,895.73,109,No,10,2,0,0,0
Vanessa Luna,2650,3550 S Harlan St,Denver,CO,80235,585.36,106,No,5,5,0,0,0
Rosio Vasquez,2652,155 S Zang Way,Lakewood,CO,80228,568.37,106,No,4,7,0,0,0
Elizabeth Gonzales,2656,413 S Balsam St,Lakewood,CO,80226,600.23,106,No,5,2,0,0,0
Sheila Mcdaniel,2666,2867 S Quay Way,Denver,CO,80227,760.22,101,No,6,1,0,0,0
Kimberly Biagiotti,2667,6828 S Elizabeth St,Centennial,CO,80122,131.05,100,Yes,2,8,0,0,0
Denise Chavez,2669,18675 E Belleview Pl,Centennial,CO,80015,809.37,104,No,4,2,0,0,0
Stacy Gilson,2671,3428 W 45th Ave,Denver,CO,80211,653.05,100,No,4,1,0,0,0
Martha Hardinger,2673,1304 Yates St,Denver,CO,80204,568.23,103,No,5,8,0,0,0
K Elliott,2684,275 S Harrison St,Denver,CO,80209,798.5,100,No,7,1,0,0,0
Debra Parker,2685,2255 S Bannock St,Denver,CO,80223,785.73,105,No,6,3,0,0,0
Piyachaet Dounglomchunt,2690,7016 Parfet St,Arvada,CO,80004,51.27,103,No,1,3,0,0,0
T Ford,2700,2116 S Elkhart St,Aurora,CO,80014,610.65,105,No,2,1,0,0,0
Jacquelyn Maher,2705,1256 Quitman St,Denver,CO,80204,585.58,108,No,4,8,0,0,0
Evelyn Garcia,2713,3139 S Winston St,Aurora,CO,80013,681.8,104,No,5,5,0,0,0
Linda Jones,2714,3715 Osceola St,Denver,CO,80212,567.4,107,No,4,1,0,0,0
Jolene Rose-Pacheco,2715,8714 Independence Way,Arvada,CO,80005,512.82,109,No,7,2,0,0,0
Elsa Garcia,2718,4648 Ketchwood Cir,Highlands Ranch,CO,80130,752.72,101,No,6,6,0,0,0
Abbasher Saeed,2720,3389 S Olathe Way,Aurora,CO,80013,629.32,104,No,6,3,0,0,0
Ginny Denovellis,2724,975 E Oxford Ln,Englewood,CO,80113,574.81,101,No,7,8,0,0,0
Brooke Gibbs,2728,475 S Raleigh St,Denver,CO,80219,697.0,106,No,6,2,0,0,0
Meredith Mcfadden,2731,5085 W 136th Ave,Broomfield,CO,80023,802.67,109,No,5,3,0,0,0
Matheo Brady,2733,10583 W 62nd Pl,Arvada,CO,80004,564.46,103,No,5,2,0,0,0
Catherine Redmond,2746,4475 S Helena Way,Aurora,CO,80015,382.63,104,No,7,3,0,0,0
Karin Wagner,2750,7223 S Ulster St,Centennial,CO,80112,729.85,105,No,6,4,0,0,0
Patricia Montano,2753,1202 S Dudley St,Lakewood,CO,80232,575.39,106,No,5,7,0,0,0
Diane Aronson,2771,9990 W 51st Pl,Arvada,CO,80002,657.76,108,No,6,6,0,0,0
Annika Mane,2781,5921 Taft St,Arvada,CO,80004,804.23,108,No,7,7,0,0,0
Marylee Tougaw,2784,1390 S Idalia St,Aurora,CO,80017,756.82,104,No,7,4,0,0,0
Paula Hazard,2787,9220 Lark Sparrow Trl,Highlands Ranch,CO,80126,806.91,101,No,7,2,0,0,0
Gloria Elder,2795,8330 W 77th Way,Arvada,CO,80005,683.4,103,No,6,6,0,0,0
Jennifer Mcgirl,2810,381 Ursula St,Aurora,CO,80011,35.81,105,No,1,4,0,0,0
Linda Trevino,2820,5302 W 13th Ave,Lakewood,CO,80214,643.9,103,No,6,6,0,0,0
G Liakos,2847,10000 E Yale Ave,Denver,CO,80231,686.93,100,No,6,7,0,0,0
Becki Davis,2848,19421 E Wyoming Ave,Aurora,CO,80017,647.3,100,No,5,3,0,0,0
Jane Nelson,2855,2460 W 29th Ave,Denver,CO,80211,909.36,101,No,6,2,0,0,0
Heidi Dunsmoor,2860,22991 Hope Dale Ave,Parker,CO,80138,665.28,104,No,5,8,0,0,0
Emma Briano,2865,978 E 7th Ave,Broomfield,CO,80020,776.8,109,No,6,4,0,0,0
Lorrissa Holdredge,2874,1910 E 24th Ave,Denver,CO,80205,788.0,100,No,6,8,0,0,0
Aevonne Coons,2877,13842 W 20th Pl,Golden,CO,80401,595.87,103,No,5,7,0,0,0
Kara Jones,2878,12698 E Evans Cir,Aurora,CO,80014,643.66,105,No,5,4,0,0,0
Carol Perry,2880,8075 E Phillips Ave,Centennial,CO,80112,606.59,104,No,6,5,0,0,0
Rachael Alkayali,2885,375 Aspen Ct,Broomfield,CO,80020,915.98,109,No,7,3,0,0,0
Ruth Thyfault,2908,8191 S Catawba Ct,Aurora,CO,80016,681.82,102,No,9,8,0,0,0
Glenda Dousset,2911,2751 Wolff St,Denver,CO,80212,563.91,107,No,7,2,0,0,0
Anthia Robinson,2913,3343 E Euclid Pl,Centennial,CO,80121,605.35,104,No,6,8,0,0,0
Denise Talley,2949,1520 Jackson St,Denver,CO,80206,638.48,100,No,5,6,0,0,0
April Allen,2952,11384 W 28th Pl,Lakewood,CO,80215,695.0,108,No,5,2,0,0,0
Gladys Tolbert,2954,9050 Garland Ct,Broomfield,CO,80021,829.22,103,No,5,3,0,0,0
Laurie Dressler,2960,2731 W Amherst Ave,Denver,CO,80236,186.51,101,Yes,3,2,0,0,0
Carolyn Rahe,2963,1141 E 83rd Pl,Denver,CO,80229,615.2,109,No,5,4,0,0,0
Susan Popa,2968,7006 Yates St,Westminster,CO,80030,802.7,107,No,6,2,0,0,0
Jamie Hetfield,2973,1538 S Vine St,Denver,CO,80210,744.97,101,No,5,4,0,0,0
Elvira Gart,2977,755 E 19th Ave,Denver,CO,80203,762.66,106,No,7,5,0,0,0
Verla Arko,2980,10251 W 44th Ave,Wheat Ridge,CO,80033,850.11,106,No,7,4,0,0,0
Brandi Naumann,2984,1630 Clarkson St,Denver,CO,80218,601.73,100,No,7,1,0,0,0
Maria Gonzales,2988,1995 E Coalton Rd,Superior,CO,80027,624.04,109,No,7,3,0,0,0
Mary Lawler,2991,239 S Julian St,Denver,CO,80219,781.78,106,No,3,1,0,0,0
Erika Layton,2995,5293 W 115th Ave,Westminster,CO,80020,728.3,109,No,6,5,0,0,0
Claudia Chavez,2999,3402 S Eagle St,Aurora,CO,80014,618.92,104,No,8,3,0,0,0
Susan Schenk,3005,5437 Elm Ct,Denver,CO,80221,727.98,108,No,5,4,0,0,0
Sherry Fritz,3012,9280 W 98th Pl,Broomfield,CO,80021,796.3,103,No,8,4,0,0,0
Leah Meyer,3015,13952 E Marina Dr,Aurora,CO,80014,907.45,105,No,5,1,0,0,0
Susan Houston,3020,8862 Dudley St,Broomfield,CO,80021,141.79,109,No,1,7,0,0,0
Jana Breco,3026,17947 E Florida Dr,Aurora,CO,80017,582.85,104,No,6,2,0,0,0
